v8-version,10,2,154,26,-node.26,0
v8-platform,macos,macos
shared-library,/usr/local/bin/node,0x102984000,0x103ce4934,43515904
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x18f1492d8,0x18f1aa870,37601280
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x189816b94,0x18987a1d0,37601280
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x182d4d974,0x182f48970,37601280
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x190462c48,0x1904a9e30,37601280
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x18b04934c,0x18b066900,37601280
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x18553e3ec,0x185850eb0,37601280
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x1836292bc,0x1836aba90,37601280
shared-library,/usr/lib/libapple_nghttp2.dylib,0x18f1e77d0,0x18f1f93b0,37601280
shared-library,/usr/lib/libcompression.dylib,0x18f21ca40,0x18f272700,37601280
shared-library,/usr/lib/libsqlite3.dylib,0x1894ac0e8,0x189632090,37601280
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x18989dc00,0x18a219c60,37601280
shared-library,/usr/lib/libCoreEntitlements.dylib,0x22046a9a0,0x2204741b0,37601280
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x20819b10c,0x2081d3058,37601280
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x18949214c,0x1894a42f0,37601280
shared-library,/usr/lib/libMobileGestalt.dylib,0x187e69840,0x187ec05a8,37601280
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x18ebc9e00,0x18ec17e4c,37601280
shared-library,/usr/lib/libcoretls.dylib,0x18e5a42d0,0x18e5b63b0,37601280
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x1904d1df0,0x1904d2c00,37601280
shared-library,/usr/lib/libpam.2.dylib,0x18f21686c,0x18f219c6c,37601280
shared-library,/usr/lib/libxar.1.dylib,0x1905435bc,0x19054f778,37601280
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x18b07a570,0x18b0ad990,37601280
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x18a5950f0,0x18a59bd28,37601280
shared-library,/usr/lib/libarchive.2.dylib,0x18f0c07a0,0x18f133030,37601280
shared-library,/usr/lib/libxml2.2.dylib,0x18b0c4054,0x18b18c878,37601280
shared-library,/usr/lib/liblangid.dylib,0x18d8831c4,0x18d883cd0,37601280
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x1944e0cd8,0x1945f6890,37601280
shared-library,/System/Library/PrivateFrameworks/CollectionsInternal.framework/Versions/A/CollectionsInternal,0x1f71c44a4,0x1f73071d0,37601280
shared-library,/System/Library/PrivateFrameworks/ReflectionInternal.framework/Versions/A/ReflectionInternal,0x20cd06bb4,0x20cd0b950,37601280
shared-library,/System/Library/PrivateFrameworks/RuntimeInternal.framework/Versions/A/RuntimeInternal,0x20d2f2d7c,0x20d301fe0,37601280
shared-library,/usr/lib/swift/libswiftCore.dylib,0x19208a85c,0x1924d21d0,37601280
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1a73730f0,0x1a7377f78,37601280
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1a514d598,0x1a51511c8,37601280
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x197c49fd4,0x197c5c4d0,37601280
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1a73bfd44,0x1a73bffb0,37601280
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x19a42446c,0x19a426030,37601280
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1a7389ac0,0x1a73b3210,37601280
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x2219d1b20,0x221a1cc08,37601280
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x221b1a274,0x221ba3af0,37601280
shared-library,/usr/lib/swift/libswiftos.dylib,0x19a42834c,0x19a43bad0,37601280
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x18d87e9c4,0x18d8814e0,37601280
shared-library,/usr/lib/libpcap.A.dylib,0x18f0713bc,0x18f092570,37601280
shared-library,/usr/lib/libdns_services.dylib,0x189889d34,0x189890ea0,37601280
shared-library,/usr/lib/libnetwork.dylib,0x187a7afc0,0x187a7afc0,37601280
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x18e2a6954,0x18e2b2d30,37601280
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x18c922720,0x18c932df8,37601280
shared-library,/usr/lib/liblzma.5.dylib,0x1904b86e8,0x1904ca760,37601280
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x221a6e5c4,0x221afe230,37601280
shared-library,/usr/lib/libbz2.1.0.dylib,0x18ec8e40c,0x18ec98fb0,37601280
shared-library,/usr/lib/libiconv.2.dylib,0x18f0a6b74,0x18f0ac880,37601280
shared-library,/usr/lib/libcharset.1.dylib,0x18eff6de4,0x18eff6e6c,37601280
shared-library,/usr/lib/libheimdal-asn1.dylib,0x190929db8,0x190933b48,37601280
shared-library,/usr/lib/libCheckFix.dylib,0x18e5978c8,0x18e5a0d04,37601280
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x187ef5dd8,0x187f0f210,37601280
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x18d885840,0x18d97a03c,37601280
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x18a4b40dc,0x18a4eb3b0,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x1968e7000,0x1968e7000,37601280
shared-library,/usr/lib/libmecab.dylib,0x18e5ce390,0x18e61bf50,37601280
shared-library,/usr/lib/libCRFSuite.dylib,0x1836bc538,0x1836ea8f0,37601280
shared-library,/usr/lib/libgermantok.dylib,0x18e62a29c,0x18e62bd40,37601280
shared-library,/usr/lib/libThaiTokenizer.dylib,0x18f1bfd2c,0x18f1c0d50,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x18a59e290,0x18a8dabec,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1965ba000,0x1965ba000,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x190589bb4,0x1905ffe90,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x18e182100,0x18e26aa7c,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x18314ac30,0x1834cd9b8,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x18f2f0254,0x19044daf0,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x18e62d098,0x18e63ec38,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x18f202628,0x18f213950,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x18f2eb1a0,0x18f2ee1d0,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x18d9a76e0,0x18e12bf54,37601280
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x1835c1e38,0x183622c60,37601280
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x2069cd8f4,0x206df9880,37601280
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x18b01cacc,0x18b032448,37601280
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x18b00d5cc,0x18b0142c8,37601280
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x1904d44a0,0x190528f98,37601280
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x18e4d700c,0x18e519418,37601280
shared-library,/usr/lib/libutil.dylib,0x190552068,0x190554660,37601280
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x204c9049c,0x204d35e90,37601280
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x185f08ec0,0x185f39920,37601280
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x18b076800,0x18b078750,37601280
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x1f4dd3080,0x1f4dde348,37601280
shared-library,/usr/lib/libmis.dylib,0x1a7352dc4,0x1a735f8f8,37601280
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1b6e44a14,0x1b6e46e10,37601280
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1e7b2b3f4,0x1e7b2c788,37601280
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x18a482bc4,0x18a4a6f28,37601280
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x18f1c1bac,0x18f1e3850,37601280
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x1845edd20,0x18478b6d0,37601280
shared-library,/usr/lib/libxslt.1.dylib,0x190556490,0x190578a70,37601280
shared-library,/usr/lib/libcmph.dylib,0x18f0ad910,0x18f0bcbd0,37601280
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x18e272eec,0x18e29a5d0,37601280
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x18d9a1340,0x18d9a4b10,37601280
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x1834d57d0,0x1835998f0,37601280
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x18e5640b8,0x18e57e230,37601280
shared-library,/usr/lib/libTLE.dylib,0x220655448,0x22065c6e8,37601280
shared-library-end
tick,0x1827d4830,1917,0,0x0,6
profiler,begin,1000
new,CodeRange,0x1082bc000,0
new,MemoryChunk,0x34968ee40000,262144
new,MemoryChunk,0x3d5de7dc0000,262144
new,MemoryChunk,0xec82d440000,262144
new,MemoryChunk,0x37e337740000,262144
new,MemoryChunk,0x1f593940000,262144
heap-capacity,1030976
heap-available,4346312320
new,MemoryChunk,0x37be3e4c0000,262144
tick,0x102fe45d8,3167,0,0x0,6
new,MemoryChunk,0x16f6f940000,262144
new,MemoryChunk,0x5de7d140000,262144
new,MemoryChunk,0x32491fdc0000,262144
tick,0x182843438,4417,0,0x0,6
new,MemoryChunk,0x1f5618900000,262144
new,MemoryChunk,0x3e7c79900000,262144
new,MemoryChunk,0x255fdc5c0000,262144
new,MemoryChunk,0x2e3444040000,262144
new,MemoryChunk,0x357a84540000,262144
new,MemoryChunk,0x2dc7e2400000,262144
new,MemoryChunk,0x1082c0000,262144
tick,0x1030e2a34,5667,0,0x0,6
new,MemoryChunk,0x27c817280000,262144
code-creation,Builtin,2,6375,0x103388000,824,DeoptimizationEntry_Eager
code-creation,Builtin,2,6417,0x103388340,824,DeoptimizationEntry_Lazy
code-creation,Builtin,2,6417,0x103388680,824,DeoptimizationEntry_Unused
code-creation,Builtin,2,6417,0x1033889c0,980,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,6458,0x103388da0,352,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,6458,0x103388f20,692,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,6458,0x1033891e0,256,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,6458,0x103389300,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,6458,0x103389420,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,6500,0x1033894e0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,6500,0x103389540,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,6500,0x1033896c0,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,6500,0x103389880,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,6500,0x103389a60,232,CallBoundFunction
code-creation,Builtin,2,6542,0x103389b60,828,CallWrappedFunction
code-creation,Builtin,2,6542,0x103389ea0,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,6542,0x103389f80,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,6542,0x10338a060,192,Call_ReceiverIsAny
code-creation,Builtin,2,6542,0x10338a140,848,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,6542,0x10338a4a0,844,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,6583,0x10338a800,996,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,6583,0x10338ac00,992,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,6583,0x10338b000,996,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,6583,0x10338b400,992,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,6583,0x10338b800,820,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,6625,0x10338bb40,820,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,6625,0x10338be80,820,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,6625,0x10338c1c0,780,CallProxy
code-creation,Builtin,2,6625,0x10338c4e0,156,CallVarargs
code-creation,Builtin,2,6625,0x10338c580,1148,CallWithSpread
code-creation,Builtin,2,6625,0x10338ca00,1928,CallWithSpread_Baseline
code-creation,Builtin,2,6667,0x10338d1a0,1984,CallWithSpread_WithFeedback
code-creation,Builtin,2,6667,0x10338d980,1160,CallWithArrayLike
code-creation,Builtin,2,6667,0x10338de20,1960,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,6667,0x10338e5e0,184,CallForwardVarargs
code-creation,Builtin,2,6667,0x10338e6a0,184,CallFunctionForwardVarargs
code-creation,Builtin,2,6667,0x10338e760,156,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,6708,0x10338e800,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,6708,0x10338e900,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,6708,0x10338ea60,24,ConstructFunction
code-creation,Builtin,2,6708,0x10338ea80,236,ConstructBoundFunction
code-creation,Builtin,2,6708,0x10338eb80,44,ConstructedNonConstructable
code-creation,Builtin,2,6750,0x10338ebc0,88,Construct
code-creation,Builtin,2,6750,0x10338ec20,156,ConstructVarargs
code-creation,Builtin,2,6750,0x10338ecc0,1176,ConstructWithSpread
code-creation,Builtin,2,6792,0x10338f160,1932,ConstructWithSpread_Baseline
code-creation,Builtin,2,6792,0x10338f900,1912,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,6792,0x103390080,1288,ConstructWithArrayLike
code-creation,Builtin,2,6792,0x1033905a0,2020,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,6792,0x103390da0,236,ConstructForwardVarargs
code-creation,Builtin,2,6833,0x103390ea0,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,6833,0x103390fa0,732,Construct_Baseline
code-creation,Builtin,2,6833,0x103391280,736,Construct_WithFeedback
code-creation,Builtin,2,6833,0x103391580,564,JSConstructStubGeneric
code-creation,Builtin,2,6833,0x1033917c0,472,JSBuiltinsConstructStub
code-creation,Builtin,2,6833,0x1033919a0,692,FastNewObject
code-creation,Builtin,2,6875,0x103391c60,332,FastNewClosure
code-creation,Builtin,2,6875,0x103391dc0,764,ConstructProxy
code-creation,Builtin,2,6875,0x1033920c0,264,JSEntry
code-creation,Builtin,2,6875,0x1033921e0,264,JSConstructEntry
code-creation,Builtin,2,6875,0x103392300,264,JSRunMicrotasksEntry
code-creation,Builtin,2,6875,0x103392420,188,JSEntryTrampoline
code-creation,Builtin,2,6917,0x1033924e0,188,JSConstructEntryTrampoline
code-creation,Builtin,2,6917,0x1033925a0,380,ResumeGeneratorTrampoline
code-creation,Builtin,2,6917,0x103392720,1636,StringFromCodePointAt
code-creation,Builtin,2,6917,0x103392da0,592,StringEqual
code-creation,Builtin,2,6917,0x103393000,320,StringGreaterThan
code-creation,Builtin,2,6958,0x103393160,320,StringGreaterThanOrEqual
code-creation,Builtin,2,6958,0x1033932c0,320,StringLessThan
code-creation,Builtin,2,6958,0x103393420,320,StringLessThanOrEqual
code-creation,Builtin,2,6958,0x103393580,2708,StringSubstring
code-creation,Builtin,2,7000,0x103394020,116,OrderedHashTableHealIndex
code-creation,Builtin,2,7000,0x1033940a0,1252,InterpreterEntryTrampoline
code-creation,Builtin,2,7000,0x1033945a0,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,7000,0x103394620,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,7000,0x1033946c0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,7042,0x103394760,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,7042,0x103394800,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,7042,0x1033948a0,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,7042,0x103394940,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,7083,0x1033949a0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,7083,0x103394a80,80,InterpreterOnStackReplacement
code-creation,Builtin,2,7083,0x103394ae0,596,BaselineOutOfLinePrologue
code-creation,Builtin,2,7083,0x103394d40,76,BaselineOnStackReplacement
code-creation,Builtin,2,7125,0x103394da0,104,BaselineLeaveFrame
code-creation,Builtin,2,7125,0x103394e20,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,7125,0x103394f20,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,7125,0x103395020,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,7125,0x103395100,1240,CompileLazy
code-creation,Builtin,2,7167,0x1033955e0,76,CompileLazyDeoptimizedCode
code-creation,Builtin,2,7167,0x103395640,316,InstantiateAsmJs
code-creation,Builtin,2,7167,0x103395780,44,NotifyDeoptimized
code-creation,Builtin,2,7167,0x1033957c0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,7208,0x103395820,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,7208,0x103395880,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,7208,0x1033958e0,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,7208,0x103395960,396,CallApiCallback
code-creation,Builtin,2,7208,0x103395b00,372,CallApiGetter
code-creation,Builtin,2,7250,0x103395c80,8,HandleApiCall
code-creation,Builtin,2,7250,0x103395ca0,8,HandleApiCallAsFunction
code-creation,Builtin,2,7250,0x103395cc0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,7250,0x103395ce0,56,AllocateInYoungGeneration
code-creation,Builtin,2,7250,0x103395d20,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,7292,0x103395d60,56,AllocateInOldGeneration
code-creation,Builtin,2,7292,0x103395da0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,7333,0x103395de0,416,CopyFastSmiOrObjectElements
code-creation,Builtin,2,7333,0x103395fa0,540,GrowFastDoubleElements
code-creation,Builtin,2,7333,0x1033961c0,424,GrowFastSmiOrObjectElements
code-creation,Builtin,2,7333,0x103396380,484,DebugBreakTrampoline
code-creation,Builtin,2,7375,0x103396580,220,ToNumber
code-creation,Builtin,2,7375,0x103396660,328,ToNumber_Baseline
code-creation,Builtin,2,7375,0x1033967c0,392,ToNumeric_Baseline
code-creation,Builtin,2,7375,0x103396960,140,PlainPrimitiveToNumber
code-creation,Builtin,2,7375,0x103396a00,260,ToNumberConvertBigInt
code-creation,Builtin,2,7417,0x103396b20,152,Typeof
code-creation,Builtin,2,7417,0x103396bc0,140,BigIntToI64
code-creation,Builtin,2,7417,0x103396c60,8,BigIntToI32Pair
code-creation,Builtin,2,7417,0x103396c80,264,I64ToBigInt
code-creation,Builtin,2,7417,0x103396da0,8,I32PairToBigInt
code-creation,Builtin,2,7458,0x103396dc0,136,ToBooleanLazyDeoptContinuation
code-creation,Builtin,2,7458,0x103396e60,3944,KeyedLoadIC_PolymorphicName
